회사명,거래소코드,회계년도,자산(*)(천원),* 발행한 주식총수(*)(IFRS)(천원),* 주당 액면가액(IFRS)(천원),상장폐지일
삼영전자공업(주),005680,2012/12,409093288,20000000,500,
삼영전자공업(주),005680,2013/12,420356084,20000000,500,
삼영전자공업(주),005680,2020/12,469660599,20000000,500,
삼영전자공업(주),005680,2011/12,415942323,20000000,500,
삼영화학공업(주),003720,2018/12,81963596,34000000,500,
삼영화학공업(주),003720,2016/12,119089321,34000000,500,
삼영화학공업(주),003720,2017/12,89171444,34000000,500,
삼영화학공업(주),003720,2019/12,80773013,34000000,500,
삼영화학공업(주),003720,2020/12,75555606,34000000,500,
삼영화학공업(주),003720,2015/12,152236467,34000000,500,
삼영화학공업(주),003720,2011/12,188774885,34000000,500,
삼영화학공업(주),003720,2013/12,173245369,34000000,500,
삼영화학공업(주),003720,2014/12,160243118,34000000,500,
삼영화학공업(주),003720,2012/12,175552277,34000000,500,
삼익티에이치케이(주),004380,2018/12,356721981,21000000,500,
삼익티에이치케이(주),004380,2014/12,216227826,21000000,500,
삼익티에이치케이(주),004380,2016/12,262543718,21000000,500,
삼익티에이치케이(주),004380,2017/12,306614864,21000000,500,
삼익티에이치케이(주),004380,2012/12,201147087,21000000,500,
삼익티에이치케이(주),004380,2013/12,205688020,21000000,500,
삼익티에이치케이(주),004380,2019/12,392601235,21000000,500,
삼익티에이치케이(주),004380,2011/12,266473667,21000000,500,
삼익티에이치케이(주),004380,2020/12,387615060,21000000,500,
삼익티에이치케이(주),004380,2015/12,219305575,21000000,500,
삼일제약(주),000520,2019/12,183523408,6500000,1000,
삼일제약(주),000520,2018/12,147592339,6500000,1000,
삼일제약(주),000520,2017/12,135005618,5500000,1000,
삼일제약(주),000520,2016/12,100389414,5500000,1000,
삼일제약(주),000520,2014/12,107453929,5500000,1000,
삼일제약(주),000520,2013/12,114429068,5500000,1000,
삼일제약(주),000520,2012/12,111035567,5500000,1000,
삼일제약(주),000520,2011/12,122074662,5500000,1000,
삼일제약(주),000520,2015/12,98665115,5500000,1000,
삼일제약(주),000520,2020/12,192569755,6694896,1000,
삼정펄프(주),009770,2019/12,206283506,2499971,5000,
삼정펄프(주),009770,2020/12,232780513,2499971,5000,
삼정펄프(주),009770,2018/12,201823661,2499971,5000,
삼정펄프(주),009770,2012/12,167662404,1999977,5000,
삼정펄프(주),009770,2011/12,161284262,1600000,5000,
삼정펄프(주),009770,2014/12,180736726,2499971,5000,
삼정펄프(주),009770,2013/12,181329867,2499971,5000,
삼정펄프(주),009770,2016/12,211609843,2499971,5000,
삼정펄프(주),009770,2015/12,190411828,2499971,5000,
삼정펄프(주),009770,2017/12,206420528,2499971,5000,
삼진제약(주),005500,2018/12,250271903,13900000,1000,
삼진제약(주),005500,2019/12,244151048,13900000,1000,
삼진제약(주),005500,2016/12,227572907,13900000,1000,
삼진제약(주),005500,2017/12,241847412,13900000,1000,
삼진제약(주),005500,2014/12,209306205,13900000,1000,
삼진제약(주),005500,2015/12,220735910,13900000,1000,
삼진제약(주),005500,2012/12,204185915,13900000,1000,
삼진제약(주),005500,2013/12,203945576,13900000,1000,
삼진제약(주),005500,2020/12,269033498,13900000,1000,
삼진제약(주),005500,2011/12,208103870,13900000,1000,
삼호개발(주),010960,2019/12,299916218,25000000,500,
삼호개발(주),010960,2020/12,306674217,25000000,500,
삼호개발(주),010960,2018/12,276263153,25000000,500,
삼호개발(주),010960,2012/12,212638967,25000000,500,
삼호개발(주),010960,2011/12,201716106,25000000,500,
삼호개발(주),010960,2014/12,204616504,25000000,500,
삼호개발(주),010960,2013/12,209803455,25000000,500,
삼호개발(주),010960,2016/12,249469114,25000000,500,
삼호개발(주),010960,2015/12,240587162,25000000,500,
삼호개발(주),010960,2017/12,259127355,25000000,500,
삼화왕관(주),004450,2018/12,171823517,2154379,5000,
삼화왕관(주),004450,2019/12,229454191,2154379,5000,
삼화왕관(주),004450,2016/12,162196225,2154379,5000,
삼화왕관(주),004450,2017/12,166186371,2154379,5000,
삼화왕관(주),004450,2014/12,142115133,2154379,5000,
삼화왕관(주),004450,2015/12,151582720,2154379,5000,
삼화왕관(주),004450,2012/12,126023933,2154379,5000,
삼화왕관(주),004450,2013/12,134967814,2154379,5000,
삼화왕관(주),004450,2020/12,223567818,2154379,5000,
삼화왕관(주),004450,2011/12,122671950,2154379,5000,
삼화전기(주),009470,2018/12,102037645,6613820,1000,
삼화전기(주),009470,2019/12,99907474,6613820,1000,
삼화전기(주),009470,2017/12,108031152,6613820,1000,
삼화전기(주),009470,2013/12,118137926,6613820,1000,
삼화전기(주),009470,2012/12,119291584,6613820,1000,
삼화전기(주),009470,2011/12,121435798,6613820,1000,
삼화전기(주),009470,2014/12,113268111,6613820,1000,
삼화전기(주),009470,2016/12,105119787,6613820,1000,
삼화전기(주),009470,2015/12,108356523,6613820,1000,
삼화전기(주),009470,2020/12,110464326,6613820,1000,
삼화전자공업(주),011230,2018/12,50547511,10457940,1000,
삼화전자공업(주),011230,2019/12,47844218,10457940,1000,
삼화전자공업(주),011230,2016/12,58887235,14273820,1000,
삼화전자공업(주),011230,2017/12,55296615,4757940,1000,
삼화전자공업(주),011230,2014/12,69194980,11617800,1000,
삼화전자공업(주),011230,2015/12,59785715,14273820,1000,
삼화전자공업(주),011230,2012/12,81231300,11617800,1000,
삼화전자공업(주),011230,2013/12,81649377,11617800,1000,
삼화전자공업(주),011230,2020/12,44079672,10457940,1000,
삼화전자공업(주),011230,2011/12,89375540,11617800,1000,
삼화콘덴서공업(주),001820,2020/12,211655842,10395000,1000,
삼화콘덴서공업(주),001820,2019/12,188418246,10395000,1000,
삼화콘덴서공업(주),001820,2018/12,201398148,10395000,1000,
삼화콘덴서공업(주),001820,2017/12,125359408,10395000,1000,
삼화콘덴서공업(주),001820,2016/12,109924841,10395000,1000,
삼화콘덴서공업(주),001820,2014/12,98557083,10395000,1000,
삼화콘덴서공업(주),001820,2013/12,111769208,10395000,1000,
삼화콘덴서공업(주),001820,2011/12,119711128,10395000,1000,
삼화콘덴서공업(주),001820,2015/12,102067098,10395000,1000,
삼화콘덴서공업(주),001820,2012/12,113484528,10395000,1000,
삼화페인트공업(주),000390,2017/12,493346765,26196427,500,
삼화페인트공업(주),000390,2012/12,403252928,22400000,500,
삼화페인트공업(주),000390,2016/12,472470200,25388674,500,
삼화페인트공업(주),000390,2020/12,536143911,26814737,500,
삼화페인트공업(주),000390,2019/12,505346741,26438751,500,
삼화페인트공업(주),000390,2018/12,510899426,26438751,500,
삼화페인트공업(주),000390,2013/12,438509371,22400000,500,
삼화페인트공업(주),000390,2011/12,380612963,22400000,500,
삼화페인트공업(주),000390,2015/12,458813557,22668570,500,
삼화페인트공업(주),000390,2014/12,449735162,22400000,500,
삼환기업(주),000360,2012/12,780790990,9955469,5000,2015/04/15
삼환기업(주),000360,2013/12,541780169,9955469,5000,2015/04/15
삼환기업(주),000360,2011/12,1657434523,13275489,5000,2015/04/15
삼환기업(주),000360,2014/12,455064346,9955469,5000,2015/04/15
상신브레이크(주),041650,2020/12,362985468,21471450,500,
상신브레이크(주),041650,2019/12,358768571,21471450,500,
상신브레이크(주),041650,2011/12,166286126,21471450,500,
상신브레이크(주),041650,2017/12,307859358,21471450,500,
상신브레이크(주),041650,2018/12,342567005,21471450,500,
상신브레이크(주),041650,2015/12,242464431,21471450,500,
상신브레이크(주),041650,2016/12,268084940,21471450,500,
상신브레이크(주),041650,2013/12,204432510,21471450,500,
상신브레이크(주),041650,2014/12,225843490,21471450,500,
상신브레이크(주),041650,2012/12,176521827,21471450,500,
새론오토모티브(주),075180,2018/12,207755163,19200000,500,
새론오토모티브(주),075180,2019/12,212126043,19200000,500,
새론오토모티브(주),075180,2016/12,198700658,19200000,500,
새론오토모티브(주),075180,2017/12,202018971,19200000,500,
새론오토모티브(주),075180,2014/12,171633235,19200000,500,
새론오토모티브(주),075180,2015/12,189218564,19200000,500,
새론오토모티브(주),075180,2012/12,151764211,19200000,500,
새론오토모티브(주),075180,2013/12,164832717,19200000,500,
새론오토모티브(주),075180,2020/12,222701429,19200000,500,
새론오토모티브(주),075180,2011/12,158224527,19200000,500,
샘표(주),007540,2020/12,185475523,2875800,1000,
샘표(주),007540,2018/12,158886242,2875800,1000,
샘표(주),007540,2016/12,111712656,2159857,1000,
샘표(주),007540,2012/12,236397681,4444000,1000,
샘표(주),007540,2015/12,252720264,4444000,1000,
샘표(주),007540,2017/12,149087042,2875800,1000,
샘표(주),007540,2019/12,168993477,2875800,1000,
샘표(주),007540,2013/12,247826065,4444000,1000,
샘표(주),007540,2011/12,237266861,4444000,1000,
샘표(주),007540,2014/12,239690365,4444000,1000,
샘표식품(주),248170,2019/12,218049481,4568286,500,
샘표식품(주),248170,2017/12,191271442,4568286,500,
샘표식품(주),248170,2020/12,256730432,4568286,500,
샘표식품(주),248170,2018/12,200554504,4568286,500,
샘표식품(주),248170,2016/12,191477969,4568286,500,
서울도시가스(주),017390,2020/12,1668526429,5000000,5000,
서울도시가스(주),017390,2019/12,1533895557,5000000,5000,
서울도시가스(주),017390,2016/12,1434754075,5000000,5000,
서울도시가스(주),017390,2015/12,1391865004,5000000,5000,
서울도시가스(주),017390,2014/12,1516131640,5000000,5000,
서울도시가스(주),017390,2013/12,1438420812,5000000,5000,
서울도시가스(주),017390,2012/12,1445759061,5000000,5000,
서울도시가스(주),017390,2011/12,1291398802,5000000,5000,
서울도시가스(주),017390,2018/12,1336535066,5000000,5000,
서울도시가스(주),017390,2017/12,1526492796,5000000,5000,
서울식품공업(주),004410,2017/12,76890434,339634500,100,
서울식품공업(주),004410,2020/12,74752325,364309808,100,
서울식품공업(주),004410,2012/12,49981749,13305380,2500,
서울식품공업(주),004410,2011/12,45917807,13305380,2500,
서울식품공업(주),004410,2014/12,51453164,13305380,2500,
서울식품공업(주),004410,2013/12,49105160,13305380,2500,
서울식품공업(주),004410,2016/12,62622598,13585380,2500,
서울식품공업(주),004410,2015/12,56866104,13305380,2500,
서울식품공업(주),004410,2019/12,75967415,339634500,100,
서울식품공업(주),004410,2018/12,77402788,339634500,100,
선도전기(주),007610,2017/12,146810320,18000000,500,
선도전기(주),007610,2018/12,140240335,18000000,500,
선도전기(주),007610,2015/12,127898585,18000000,500,
선도전기(주),007610,2016/12,138620723,18000000,500,
선도전기(주),007610,2013/12,123845516,18000000,500,
선도전기(주),007610,2014/12,127401998,18000000,500,
선도전기(주),007610,2019/12,157309179,18000000,500,
선도전기(주),007610,2011/12,97203365,18000000,500,
선도전기(주),007610,2020/12,158868590,18000000,500,
선도전기(주),007610,2012/12,93652310,18000000,500,
성문전자(주),014910,2019/12,34805409,20086857,500,
성문전자(주),014910,2020/12,32325725,20086857,500,
성문전자(주),014910,2018/12,37707149,20086857,500,
성문전자(주),014910,2012/12,39557721,14221761,500,
성문전자(주),014910,2011/12,48186413,14221761,500,
성문전자(주),014910,2014/12,45955638,14221761,500,
성문전자(주),014910,2013/12,45168546,14221761,500,
성문전자(주),014910,2016/12,37255748,17154309,500,
성문전자(주),014910,2015/12,38934573,16494485,500,
성문전자(주),014910,2017/12,35928042,20086857,500,
성보화학(주),003080,2018/12,183365495,20020000,500,
성보화학(주),003080,2019/12,172441360,20020000,500,
성보화학(주),003080,2016/12,194504487,20020000,500,
성보화학(주),003080,2017/12,185623186,20020000,500,
성보화학(주),003080,2014/12,106396073,2002000,5000,
성보화학(주),003080,2015/12,107552970,2002000,5000,
성보화학(주),003080,2012/12,101598444,2002000,5000,
성보화학(주),003080,2013/12,101953108,2002000,5000,
성보화학(주),003080,2020/12,159298588,20020000,500,
성보화학(주),003080,2011/12,100586249,2002000,5000,
성신양회(주),004980,2018/12,975088241,25251718,5000,
성신양회(주),004980,2017/12,1015541556,25251718,5000,
성신양회(주),004980,2019/12,946396104,25251718,5000,
성신양회(주),004980,2020/12,950168194,25251718,5000,
성신양회(주),004980,2016/12,1008786608,25251718,5000,
성신양회(주),004980,2012/12,1115108026,20389491,5000,
성신양회(주),004980,2011/12,1142661499,20389491,5000,
성신양회(주),004980,2014/12,1109476277,24771872,5000,
성신양회(주),004980,2013/12,1137977643,24771872,5000,
성신양회(주),004980,2015/12,1067821412,24771872,5000,
성지건설(주),005980,2012/12,121019746,9741326,5000,2018/10/04
성지건설(주),005980,2016/12,93624405,97481640,500,2018/10/04
성지건설(주),005980,2017/12,109450266,129127209,500,2018/10/04
성지건설(주),005980,2014/12,129316647,9746620,5000,2018/10/04
성지건설(주),005980,2015/12,100202248,9746620,5000,2018/10/04
성지건설(주),005980,2013/12,134611345,9741326,5000,2018/10/04
성지건설(주),005980,2011/12,130959347,9632211,5000,2018/10/04
성창기업지주(주),000180,2017/12,320651759,69751600,500,
성창기업지주(주),000180,2011/12,85888946,6000000,5000,
성창기업지주(주),000180,2020/12,362987395,69751600,500,
성창기업지주(주),000180,2013/12,87495016,5775160,5000,
성창기업지주(주),000180,2012/12,87598361,6000000,5000,
성창기업지주(주),000180,2015/12,118769462,6975160,5000,
성창기업지주(주),000180,2014/12,89758434,5775160,5000,
성창기업지주(주),000180,2016/12,316998890,69751600,500,
성창기업지주(주),000180,2018/12,319612985,69751600,500,
성창기업지주(주),000180,2019/12,362062638,69751600,500,
세기상사(주),002420,2018/12,42664004,407592,5000,
세기상사(주),002420,2019/12,41553081,407592,5000,
세기상사(주),002420,2016/12,43208673,407592,5000,
세기상사(주),002420,2017/12,43038864,407592,5000,
세기상사(주),002420,2014/12,45805284,407592,5000,
세기상사(주),002420,2015/12,44438648,407592,5000,
세기상사(주),002420,2012/12,50867977,407592,5000,
세기상사(주),002420,2013/12,47151288,407592,5000,
세기상사(주),002420,2020/12,40517199,407592,5000,
세기상사(주),002420,2011/12,51585446,407592,5000,
세방(주),004360,2019/12,766558298,22997940,500,
세방(주),004360,2018/12,701207305,22997940,500,
세방(주),004360,2017/12,700281163,22997940,500,
세방(주),004360,2016/12,697697262,22997940,500,
세방(주),004360,2015/12,700608620,22997940,500,
세방(주),004360,2013/12,734551261,22997940,500,
세방(주),004360,2012/12,763783942,22997940,500,
세방(주),004360,2014/12,704000774,22997940,500,
세방(주),004360,2020/12,786488756,22997940,500,
세방(주),004360,2011/12,784755219,22997940,500,
세방전지(주),004490,2019/12,1302078781,14000000,500,
세방전지(주),004490,2018/12,1252080071,14000000,500,
세방전지(주),004490,2016/12,1073297242,14000000,500,
세방전지(주),004490,2020/12,1336484562,14000000,500,
